age,marital,housing,loan,duration,campaign,pdays,previous,education_numeric,P_i,is_primary,is_secondary,is_tertiary
56,1,0,0,113,3,-1,0,2,0.07189886959515329,0,1,0
31,2,0,0,247,3,187,3,3,0.2870342318007689,0,0,1
33,0,1,0,139,1,-1,0,2,0.021666392637024755,0,1,0
29,2,1,0,177,26,-1,0,2,0.0016091142813077848,0,1,0
31,1,1,1,211,3,-1,0,2,0.014452776607814716,0,1,0
30,1,1,0,190,1,-1,0,1,0.02342450234738133,1,0,0
49,2,0,0,161,1,39,1,3,0.18996006649359481,0,0,1
30,0,0,0,262,2,-1,0,2,0.0926919112758295,0,1,0
38,1,1,0,250,1,-1,0,2,0.04406078527731892,0,1,0
49,1,1,1,73,15,-1,0,2,0.002271907656378292,0,1,0
51,1,1,0,747,1,-1,0,2,0.24940041295648252,0,1,0
29,2,0,0,170,2,-1,0,3,0.1232437178061871,0,0,1
32,2,1,0,156,2,-1,0,2,0.034750472971362044,0,1,0
28,2,0,0,201,1,-1,0,3,0.15253651316759292,0,0,1
26,2,1,0,242,1,-1,0,2,0.047816650961548066,0,1,0
50,1,0,0,246,6,-1,0,3,0.09909498022407115,0,0,1
35,2,1,0,750,7,-1,0,2,0.1671597008088761,0,1,0
27,2,1,0,352,1,-1,0,2,0.06998413906710815,0,1,0
59,1,0,0,467,1,186,2,1,0.38537463717641207,1,0,0
35,1,0,1,15,11,-1,0,3,0.011100304821396526,0,0,1
33,1,1,0,325,1,-1,0,2,0.05529857485011773,0,1,0
56,2,0,0,148,2,-1,0,3,0.14877898439163564,0,0,1
32,2,1,0,110,1,315,2,2,0.08123305366134319,0,1,0
36,1,1,0,16,6,-1,0,2,0.009088757845992375,0,1,0
52,0,0,0,19,1,-1,0,1,0.03561323156821865,1,0,0
38,1,0,0,53,2,161,1,3,0.13486791448733537,0,0,1
56,2,0,0,945,2,-1,0,1,0.6981144818601612,1,0,0
45,1,1,1,62,2,-1,0,1,0.008360176292400988,1,0,0
32,1,1,0,179,1,334,1,2,0.08637617531036729,0,1,0
28,2,0,0,166,1,78,2,2,0.14795891774354,0,1,0
41,1,0,1,307,1,-1,0,2,0.08615521509929443,0,1,0
37,1,0,0,292,3,-1,0,2,0.12549171280353585,0,1,0
37,1,1,0,228,1,-1,0,3,0.053787300043099874,0,0,1
32,2,1,0,36,2,176,2,2,0.042279430380824636,0,1,0
52,1,1,1,58,1,-1,0,2,0.012199966387568026,0,1,0
52,1,0,0,273,1,-1,0,1,0.11609684256844585,1,0,0
33,2,1,0,364,1,-1,0,3,0.10439306475839313,0,0,1
26,2,0,0,890,5,-1,0,3,0.6170250129769536,0,0,1
32,2,0,0,119,2,-1,0,3,0.10668491002113704,0,0,1
56,1,1,1,299,1,2,5,3,0.06115215143496242,0,0,1
39,1,1,1,467,1,-1,0,2,0.05811141672231151,0,1,0
60,1,0,0,520,1,-1,0,2,0.35621807032305053,0,1,0
53,1,1,0,90,1,-1,0,3,0.03480275317543355,0,0,1
48,0,1,0,10,5,-1,0,1,0.006964632473831375,1,0,0
35,2,1,0,53,1,-1,0,3,0.033983847826040234,0,0,1
35,2,0,0,256,1,-1,0,2,0.15790214076753134,0,1,0
45,1,0,0,95,5,-1,0,3,0.06139263953163688,0,0,1
45,1,1,0,309,1,-1,0,3,0.07536205520404549,0,0,1
32,1,1,0,278,2,-1,0,3,0.053118466843868596,0,0,1
36,1,0,0,24,26,-1,0,2,0.0024008342078318296,0,1,0
43,1,0,0,69,2,-1,0,1,0.048807199659371955,1,0,0
48,1,1,0,33,2,-1,0,2,0.017757170699700585,0,1,0
26,2,0,1,604,1,-1,0,2,0.24812161209247965,0,1,0
52,0,0,0,644,1,-1,0,3,0.468946754858427,0,0,1
61,1,0,0,216,2,-1,0,3,0.1433492874426111,0,0,1
43,1,1,1,51,1,-1,0,2,0.010659272035682678,0,1,0
26,2,1,0,216,1,-1,0,2,0.04507500281846026,0,1,0
33,0,0,0,215,4,-1,0,3,0.08078707036611045,0,0,1
40,1,1,0,149,1,-1,0,1,0.024223805787343504,1,0,0
46,1,1,0,45,3,-1,0,3,0.014510443896219229,0,0,1
39,1,1,0,219,2,182,2,1,0.053944471341659625,1,0,0
56,2,0,0,290,2,184,2,3,0.37279099985444375,0,0,1
23,2,1,0,107,1,-1,0,2,0.026499381562993293,0,1,0
49,0,0,0,412,2,-1,0,2,0.17515470554062906,0,1,0
44,2,0,0,227,1,-1,0,1,0.1295050816772259,1,0,0
45,1,0,0,116,7,-1,0,3,0.05422599480739959,0,0,1
33,1,1,0,125,2,-1,0,2,0.022341002478203833,0,1,0
46,1,0,0,414,2,-1,0,1,0.2027410610272561,1,0,0
32,2,1,1,107,1,344,4,2,0.06598987186525418,0,1,0
40,1,1,0,87,3,-1,0,2,0.0192849318609569,0,1,0
47,1,1,0,211,2,-1,0,2,0.0330764044934501,0,1,0
34,2,1,0,312,12,-1,0,3,0.022437519611427502,0,0,1
26,1,1,0,471,2,-1,0,2,0.07654661869633653,0,1,0
36,1,0,0,11,4,-1,0,3,0.0453986148713062,0,0,1
53,1,1,1,163,4,-1,0,2,0.011935838546663894,0,1,0
25,2,0,0,366,2,-1,0,3,0.24953926854095979,0,0,1
40,2,1,1,106,4,-1,0,1,0.008230928134409359,1,0,0
39,0,1,0,214,2,174,2,3,0.07452398910556889,0,0,1
42,1,1,1,179,3,-1,0,2,0.015020177001169255,0,1,0
30,2,0,0,240,2,-1,0,3,0.16141398990020375,0,0,1
50,1,0,1,325,1,-1,0,1,0.07482679123303196,1,0,0
45,1,1,0,80,3,-1,0,1,0.013982379750538138,1,0,0
30,2,1,0,65,7,-1,0,2,0.010843667976391455,0,1,0
38,1,1,1,112,2,-1,0,2,0.012341525103383927,0,1,0
31,2,1,0,182,2,-1,0,2,0.03417137837020018,0,1,0
41,1,1,0,5,1,791,1,1,0.12790807763695514,1,0,0
48,1,1,0,151,2,-1,0,1,0.02195245655660742,1,0,0
30,2,1,0,144,1,-1,0,2,0.034566890556227595,0,1,0
36,1,1,1,185,2,-1,0,2,0.015439965772963617,0,1,0
35,1,1,1,371,2,-1,0,2,0.03274505326603411,0,1,0
54,0,0,1,71,1,243,1,2,0.05212218719076932,0,1,0
41,1,1,0,150,1,-1,0,2,0.03385557868466562,0,1,0
22,2,0,0,4,1,-1,0,2,0.06004065912607982,0,1,0
39,1,1,0,307,2,-1,0,2,0.0485101244500754,0,1,0
39,2,1,0,237,2,-1,0,2,0.04874518633734524,0,1,0
52,1,1,0,490,12,-1,0,2,0.030573672637945935,0,1,0
53,2,1,0,1448,2,-1,0,3,0.8977837732559291,0,0,1
48,2,1,0,124,2,344,1,3,0.12789581249716767,0,0,1
25,1,0,0,253,1,-1,0,3,0.14249972448347406,0,0,1
30,2,0,0,16,18,-1,0,3,0.009515859085833689,0,0,1
56,1,0,0,176,1,-1,0,1,0.0849467267392693,1,0,0
35,1,0,0,293,1,104,1,2,0.2099471831066821,0,1,0
41,2,1,0,8,2,-1,0,3,0.02632079998197743,0,0,1
27,1,1,0,600,2,-1,0,2,0.13967119737344275,0,1,0
33,1,0,0,295,2,-1,0,3,0.1850835911467511,0,0,1
27,1,1,0,57,2,-1,0,1,0.011874589523360757,1,0,0
52,2,1,0,444,2,-1,0,2,0.0979250317339617,0,1,0
33,2,0,1,152,3,-1,0,3,0.07276842192190283,0,0,1
32,1,1,0,314,2,-1,0,2,0.05284933979957191,0,1,0
55,0,0,0,205,1,-1,0,2,0.10127523237395598,0,1,0
30,1,1,0,249,3,-1,0,3,0.04238422889104191,0,0,1
58,1,0,0,165,1,287,2,2,0.25634659860307707,0,1,0
39,1,1,0,230,2,-1,0,3,0.04565552334428672,0,0,1
49,0,0,0,316,1,-1,0,3,0.1793510658864893,0,0,1
52,0,1,0,179,2,-1,0,1,0.02087996649707152,1,0,0
34,2,1,0,493,3,-1,0,2,0.10865839927465086,0,1,0
49,1,0,0,433,2,228,1,3,0.44078372677628924,0,0,1
29,2,1,1,250,1,-1,0,2,0.02882729168676078,0,1,0
38,2,0,1,174,1,-1,0,3,0.0858672774518837,0,0,1
36,0,0,0,83,2,-1,0,2,0.050871446437393525,0,1,0
57,1,1,0,248,2,-1,0,2,0.04540226487081655,0,1,0
52,1,0,0,97,4,-1,0,3,0.06929702655443992,0,0,1
47,1,0,1,344,2,-1,0,2,0.10154716205126808,0,1,0
30,1,0,0,100,4,-1,0,2,0.054811433720002425,0,1,0
58,2,0,1,112,1,-1,0,3,0.060620431219857746,0,0,1
38,1,1,0,775,1,-1,0,2,0.26751865987692985,0,1,0
45,0,0,0,490,2,-1,0,3,0.27578274468810143,0,0,1
37,1,0,0,140,2,-1,0,2,0.08290830155928651,0,1,0
26,2,0,0,87,1,91,2,3,0.16432481981539318,0,0,1
32,1,1,1,38,1,-1,0,3,0.013642432816452835,0,0,1
37,1,0,0,75,7,-1,0,2,0.03477128767738127,0,1,0
49,1,0,0,171,2,-1,0,1,0.07259733137365973,1,0,0
59,0,0,0,27,5,-1,0,2,0.03439924382472418,0,1,0
49,1,1,0,19,13,-1,0,2,0.004360899412731718,0,1,0
40,1,0,0,145,1,-1,0,2,0.08477053575643549,0,1,0
35,1,0,0,114,1,-1,0,3,0.11329632483420496,0,0,1
41,0,0,0,217,1,-1,0,2,0.09425597083994243,0,1,0
34,1,1,0,147,2,179,3,1,0.03990157069212766,1,0,0
32,2,1,1,55,17,-1,0,2,0.0016735525926591197,0,1,0
57,1,0,0,159,1,-1,0,3,0.13230519745611596,0,0,1
60,0,1,0,76,3,-1,0,2,0.016786878276011503,0,1,0
35,2,0,0,32,2,-1,0,3,0.0867223421152198,0,0,1
42,1,1,0,305,1,-1,0,2,0.05214228161043954,0,1,0
47,1,1,0,79,6,-1,0,2,0.012076060320551505,0,1,0
44,1,1,0,79,1,329,2,1,0.05246502657936217,1,0,0
31,1,1,0,8,6,267,4,3,0.04976125896042101,0,0,1
44,1,0,0,188,6,-1,0,2,0.06935571368691844,0,1,0
54,1,0,0,87,2,-1,0,2,0.06697961141026579,0,1,0
54,1,0,0,124,11,-1,0,2,0.02650194466759642,0,1,0
45,2,1,0,41,8,-1,0,2,0.010791467768035913,0,1,0
42,2,0,0,114,2,-1,0,3,0.1114717174941943,0,0,1
43,0,0,0,46,1,-1,0,2,0.04957561865745021,0,1,0
32,1,1,0,260,11,-1,0,2,0.012477150436101501,0,1,0
30,2,0,0,111,1,-1,0,2,0.09358304144849502,0,1,0
57,0,1,0,652,1,370,4,2,0.3629689137677906,0,1,0
48,1,1,0,153,6,-1,0,3,0.025980442298588615,0,0,1
28,1,1,0,744,1,109,3,2,0.3292913605352054,0,1,0
68,1,0,0,814,1,-1,0,1,0.5531215768812944,1,0,0
28,2,0,0,157,1,-1,0,2,0.11101349630515968,0,1,0
43,1,0,0,79,2,-1,0,2,0.06724949047106983,0,1,0
46,1,0,0,318,2,-1,0,3,0.18555064937450397,0,0,1
49,1,1,1,67,3,-1,0,2,0.010516313186746524,0,1,0
34,2,1,0,39,7,-1,0,2,0.01029710836772476,0,1,0
49,1,0,0,265,2,-1,0,2,0.12271365452570811,0,1,0
24,2,0,0,1094,1,-1,0,2,0.8306358792322196,0,1,0
54,1,0,0,71,1,-1,0,1,0.054145770313837924,1,0,0
33,1,1,0,151,3,-1,0,2,0.020831997332193514,0,1,0
31,1,1,0,195,2,-1,0,2,0.029791216283284037,0,1,0
39,1,0,0,17,5,-1,0,2,0.03145875973384508,0,1,0
52,1,1,0,507,1,-1,0,3,0.21559710044080177,0,0,1
32,1,1,1,189,1,-1,0,1,0.012716753827979632,1,0,0
50,1,1,1,234,13,-1,0,2,0.0048116700085351835,0,1,0
31,2,1,0,77,3,-1,0,3,0.026949035606845816,0,0,1
45,1,1,1,154,4,-1,0,2,0.012552835864344145,0,1,0
55,1,1,0,82,2,-1,0,3,0.030052049571693176,0,0,1
46,1,0,0,162,2,-1,0,1,0.06999838322193483,1,0,0
44,2,1,1,158,2,-1,0,2,0.017860856063808463,0,1,0
35,1,0,0,404,4,-1,0,2,0.1610180765892008,0,1,0
48,0,0,0,212,2,-1,0,3,0.1207841194091262,0,0,1
44,2,1,0,201,2,-1,0,3,0.05655769736904744,0,0,1
54,0,0,0,174,1,81,2,2,0.13722388338577837,0,1,0
23,1,1,0,223,1,-1,0,2,0.03404388783389175,0,1,0
39,2,0,0,543,1,189,1,3,0.5922472501894489,0,0,1
37,1,1,0,189,2,-1,0,3,0.039263614996848314,0,0,1
31,1,1,0,51,26,-1,0,1,0.0005231932865948976,1,0,0
56,1,0,0,257,1,-1,0,1,0.11316447003232682,1,0,0
32,1,1,0,293,3,322,2,2,0.10890756471931239,0,1,0
43,1,1,0,84,1,-1,0,3,0.033380324815600576,0,0,1
57,1,0,0,143,8,-1,0,2,0.038306093050475824,0,1,0
60,1,0,0,133,2,-1,0,2,0.09061162183281907,0,1,0
48,0,0,0,145,3,-1,0,2,0.043843532524335475,0,1,0
33,1,0,0,485,1,-1,0,2,0.25418898519015026,0,1,0
53,1,1,0,126,2,-1,0,2,0.02469347572716444,0,1,0
36,1,1,0,394,1,-1,0,2,0.08220900704613571,0,1,0
34,1,0,0,95,1,200,2,3,0.18654811481411604,0,0,1
38,2,1,0,172,2,-1,0,2,0.0327490026462633,0,1,0
29,2,0,0,245,3,97,7,3,0.33399073301486515,0,0,1
33,1,0,0,362,1,-1,0,3,0.24065375250331314,0,0,1
31,1,1,0,147,1,-1,0,2,0.026373773692905018,0,1,0
43,1,0,0,227,1,-1,0,1,0.10130122333581838,1,0,0
49,1,1,0,272,4,293,2,2,0.100977635419143,0,1,0
41,2,0,0,114,10,-1,0,2,0.030356352698196108,0,1,0
40,0,0,0,212,1,-1,0,3,0.13081216443018462,0,0,1
43,1,1,0,187,1,-1,0,2,0.03472285542387558,0,1,0
29,2,0,0,175,5,95,1,2,0.09161505754071388,0,1,0
47,1,1,0,154,1,-1,0,2,0.03526317785261099,0,1,0
47,1,0,0,175,2,-1,0,2,0.09368103005464504,0,1,0
56,1,0,0,46,4,-1,0,3,0.06616754547367797,0,0,1
61,1,0,0,427,17,-1,0,3,0.058748176274518615,0,0,1
54,2,0,0,179,1,206,6,2,0.30214772270057944,0,1,0
31,2,1,0,414,1,175,1,3,0.19444594524934655,0,0,1
38,1,0,0,286,1,-1,0,3,0.186317345308123,0,0,1
34,2,0,0,72,2,98,1,3,0.12687412357842948,0,0,1
50,1,1,1,119,2,-1,0,3,0.01931937086291381,0,0,1
40,1,0,0,78,6,-1,0,3,0.052027534929438145,0,0,1
32,1,1,0,275,1,370,2,1,0.10947943624422246,1,0,0
54,1,0,0,94,5,145,3,2,0.09286609250571946,0,1,0
30,1,0,0,163,2,-1,0,2,0.08035237081915077,0,1,0
53,1,1,0,128,1,-1,0,3,0.038319392705571435,0,0,1
36,1,1,0,133,3,-1,0,2,0.020518001079584097,0,1,0
28,1,1,0,169,4,-1,0,1,0.016616499271202845,1,0,0
40,2,1,1,274,1,-1,0,2,0.03496732809020358,0,1,0
39,0,1,0,20,6,153,26,3,0.11871857213672835,0,0,1
56,1,0,0,186,1,433,1,3,0.42192626590880705,0,0,1
41,2,0,1,35,1,356,10,2,0.211603712423971,0,1,0
33,1,1,0,172,1,-1,0,2,0.02967004350605842,0,1,0
51,1,0,0,62,4,-1,0,2,0.051976848055241304,0,1,0
42,0,0,0,1173,4,-1,0,2,0.7462437642390674,0,1,0
35,0,1,1,128,1,-1,0,2,0.011240172543821704,0,1,0
37,2,1,0,899,3,-1,0,2,0.3487110880789577,0,1,0
31,1,1,0,174,1,-1,0,3,0.04228002518723146,0,0,1
33,1,1,0,370,1,146,3,2,0.1298730151616835,0,1,0
31,1,1,0,27,2,-1,0,2,0.017715146031456547,0,1,0
36,2,0,0,433,2,-1,0,3,0.29003150450425014,0,0,1
39,2,0,0,121,3,-1,0,1,0.05618196478947237,1,0,0
43,2,0,0,331,2,-1,0,3,0.22573482533009745,0,0,1
59,1,0,0,23,15,-1,0,2,0.010770106410239552,0,1,0
60,0,0,0,490,7,-1,0,3,0.17840804374583671,0,0,1
37,1,1,0,8,5,-1,0,2,0.009777858225603208,0,1,0
52,1,0,0,206,2,-1,0,2,0.11071193655278437,0,1,0
30,2,0,0,188,1,-1,0,3,0.15350463000918982,0,0,1
46,1,1,0,181,2,-1,0,2,0.032465795934524457,0,1,0
59,1,0,0,66,8,-1,0,1,0.023755113717322623,1,0,0
38,1,1,1,113,2,-1,0,3,0.01644658692621161,0,0,1
62,1,0,0,344,3,-1,0,3,0.23587979860648287,0,0,1
52,1,0,0,203,2,-1,0,2,0.11396785538027897,0,1,0
38,1,1,0,402,1,-1,0,2,0.07475002460886394,0,1,0
44,1,1,0,113,11,-1,0,2,0.005656958386678562,0,1,0
36,0,1,0,144,2,-1,0,2,0.024048748143122696,0,1,0
55,1,1,0,186,1,-1,0,2,0.037950725377474126,0,1,0
31,1,1,0,126,3,-1,0,2,0.020873215309100565,0,1,0
53,1,0,0,164,1,-1,0,1,0.07856541000405795,1,0,0
59,1,0,1,365,2,-1,0,2,0.11179199101741114,0,1,0
26,2,1,0,124,1,-1,0,3,0.041658888760475944,0,0,1
39,1,1,1,26,5,-1,0,1,0.004077164634481379,1,0,0
48,0,0,0,132,1,-1,0,2,0.08027282235479734,0,1,0
41,2,1,0,112,1,-1,0,2,0.03368382481130006,0,1,0
35,1,0,0,150,2,-1,0,3,0.10596672768123423,0,0,1
54,2,1,0,68,1,-1,0,3,0.041291821760646163,0,0,1
33,2,1,0,47,1,-1,0,2,0.024819916564021327,0,1,0
54,0,1,0,643,3,-1,0,2,0.13241320235450535,0,1,0
34,1,1,0,1062,1,-1,0,2,0.5174305875943921,0,1,0
34,1,0,0,134,2,-1,0,2,0.07012599478041584,0,1,0
49,1,0,0,124,2,180,2,2,0.14473843638935782,0,1,0
46,1,1,0,56,10,-1,0,2,0.006581093532064623,0,1,0
31,1,0,0,184,2,-1,0,3,0.12210578447344395,0,0,1
43,2,1,0,55,1,-1,0,2,0.029490371986016735,0,1,0
57,0,0,0,187,1,-1,0,1,0.07684271578004338,1,0,0
34,0,1,0,56,1,-1,0,3,0.023810212615183696,0,0,1
53,1,1,0,153,1,-1,0,2,0.033777843004777285,0,1,0
24,2,0,0,12,7,91,1,2,0.043581241966961067,0,1,0
30,1,1,0,681,4,-1,0,2,0.13844038818503687,0,1,0
59,0,0,1,114,2,-1,0,3,0.04607622953828404,0,0,1
47,1,1,1,274,1,238,2,2,0.06370379242024164,0,1,0
37,1,1,0,181,2,255,5,3,0.11887976189672964,0,0,1
39,0,0,0,163,1,-1,0,2,0.07794691830026268,0,1,0
32,1,1,0,506,2,352,1,3,0.31904799982090537,0,0,1
55,1,0,0,94,2,-1,0,2,0.07217394622479305,0,1,0
37,2,1,0,15,9,-1,0,2,0.007244823347369314,0,1,0
60,1,0,1,102,8,-1,0,3,0.026722967293595305,0,0,1
32,1,1,0,783,2,-1,0,2,0.24812650093891173,0,1,0
40,1,1,0,23,1,332,1,1,0.040727803618964234,1,0,0
30,1,1,0,72,2,-1,0,1,0.014149920769757952,1,0,0
59,1,1,1,392,1,-1,0,3,0.061200972753955495,0,0,1
31,2,1,0,132,1,-1,0,2,0.03219912554209151,0,1,0
33,1,0,0,92,2,312,2,3,0.21368355780233214,0,0,1
52,0,0,0,27,3,-1,0,3,0.054581390501995834,0,0,1
46,1,1,0,75,5,-1,0,2,0.013262640653365075,0,1,0
36,1,0,0,78,1,-1,0,1,0.05194279068894716,1,0,0
46,0,1,0,401,4,-1,0,2,0.05153509802412762,0,1,0
40,2,1,0,322,2,-1,0,2,0.06833634752342668,0,1,0
41,1,0,0,709,11,-1,0,3,0.255493921371958,0,0,1
49,1,0,0,453,1,-1,0,1,0.21572585007031306,1,0,0
38,1,0,0,205,4,-1,0,2,0.07772825838168895,0,1,0
39,1,0,1,76,2,-1,0,2,0.03203819827307634,0,1,0
31,1,1,0,117,3,-1,0,2,0.020349164581085717,0,1,0
70,1,0,0,56,1,-1,0,2,0.08584862032793963,0,1,0
36,2,1,1,476,2,-1,0,3,0.07830681329308795,0,0,1
50,1,1,0,1196,1,-1,0,2,0.6882761044709237,0,1,0
46,1,1,0,318,1,-1,0,3,0.08979856975633972,0,0,1
52,1,0,0,384,1,91,1,2,0.3036052550924952,0,1,0
30,2,0,0,68,1,-1,0,3,0.1043593323233504,0,0,1
45,1,1,0,139,1,-1,0,2,0.03635918059213328,0,1,0
20,2,0,0,203,1,-1,0,2,0.1232752856500436,0,1,0
33,1,0,0,87,1,-1,0,3,0.0883621164276293,0,0,1
26,2,1,0,144,2,352,1,2,0.08903284809249878,0,1,0
33,2,1,0,105,4,-1,0,2,0.021307174392472095,0,1,0
22,2,1,0,518,2,-1,0,2,0.11632130428014477,0,1,0
31,2,0,0,744,1,88,4,2,0.6758207319480455,0,1,0
43,1,1,0,279,1,-1,0,1,0.03806006359843989,1,0,0
47,0,1,0,130,4,275,3,1,0.03530885540680783,1,0,0
35,1,0,1,62,1,-1,0,2,0.03335698703880986,0,1,0
41,1,0,0,171,7,-1,0,3,0.06186597817461183,0,0,1
59,1,0,0,41,2,-1,0,1,0.04831416849713738,1,0,0
41,1,0,0,314,1,-1,0,1,0.11716099813076608,1,0,0
34,2,1,0,36,2,-1,0,2,0.01957316889796577,0,1,0
38,2,1,1,1103,2,-1,0,3,0.519157694034899,0,0,1
40,1,1,0,377,4,280,2,3,0.16871430054906716,0,0,1
34,0,1,0,259,1,-1,0,2,0.038069475375247644,0,1,0
38,0,1,0,343,2,-1,0,2,0.047293722921194034,0,1,0
32,1,1,0,184,4,-1,0,1,0.016087758880641696,1,0,0
59,0,1,0,165,1,-1,0,1,0.021738682176328572,1,0,0
33,2,1,0,74,1,290,2,1,0.05194856803356342,1,0,0
50,2,0,1,201,3,-1,0,2,0.05653608798397819,0,1,0
37,1,1,0,87,2,347,2,2,0.06278880463782385,0,1,0
41,1,0,0,95,6,-1,0,2,0.04225901492431827,0,1,0
30,2,0,0,135,1,-1,0,2,0.09858269884259231,0,1,0
30,2,1,0,220,4,-1,0,2,0.03108446955841768,0,1,0
37,1,0,0,244,1,-1,0,3,0.16564136509088648,0,0,1
41,1,1,0,325,1,-1,0,2,0.0584320864457819,0,1,0
42,1,1,1,257,5,-1,0,2,0.015971351032813802,0,1,0
25,2,0,0,215,1,92,2,2,0.19246055940108442,0,1,0
28,1,1,1,20,6,-1,0,2,0.00443206211061401,0,1,0
58,1,0,0,286,2,-1,0,2,0.16324555785349376,0,1,0
38,2,0,1,166,2,-1,0,2,0.055191618922125915,0,1,0
38,1,1,0,108,1,-1,0,3,0.032671423759946604,0,0,1
58,1,0,1,239,1,-1,0,2,0.08431205405710071,0,1,0
42,1,1,1,43,1,-1,0,2,0.011706979982771962,0,1,0
45,1,1,0,656,2,-1,0,2,0.18330660497930187,0,1,0
39,1,0,0,303,2,-1,0,3,0.17577106496851247,0,0,1
59,1,0,0,197,6,-1,0,1,0.05132519240876501,1,0,0
34,1,1,0,214,1,-1,0,2,0.03568316778320703,0,1,0
48,1,0,0,645,3,-1,0,1,0.2982563966233637,1,0,0
60,1,0,0,182,2,95,11,1,0.21753979625156314,1,0,0
43,2,1,1,30,2,-1,0,3,0.015036373816555192,0,0,1
36,2,0,0,771,1,-1,0,2,0.5844100558346152,0,1,0
47,1,1,0,110,1,184,4,2,0.05964930929392,0,1,0
36,1,1,0,54,2,-1,0,2,0.018014719596753093,0,1,0
35,1,1,0,315,2,196,4,2,0.11485999491225259,0,1,0
46,1,1,0,142,3,259,17,1,0.13252153182797072,1,0,0
49,0,1,0,230,8,-1,0,2,0.015157173959885091,0,1,0
31,2,1,0,383,5,-1,0,2,0.04985802458328964,0,1,0
45,1,0,0,156,2,-1,0,2,0.09320367030782005,0,1,0
31,2,0,0,71,24,-1,0,3,0.005348019908571367,0,0,1
37,2,1,0,137,1,340,5,3,0.1802350600146746,0,0,1
50,1,1,0,122,2,-1,0,2,0.02549757406853803,0,1,0
33,1,1,1,266,1,-1,0,2,0.02590551628460589,0,1,0
47,1,1,0,659,1,-1,0,1,0.15602375638359783,1,0,0
34,0,0,0,177,1,-1,0,2,0.07582422434850783,0,1,0
34,2,1,0,128,5,-1,0,3,0.032568563631433844,0,0,1
57,1,0,1,133,3,-1,0,3,0.05978736567130484,0,0,1
35,2,0,0,226,1,-1,0,2,0.1392654554297405,0,1,0
59,0,1,0,221,1,-1,0,2,0.0373732872734916,0,1,0
42,1,1,0,968,2,97,4,1,0.49983115132463085,1,0,0
47,1,1,0,39,1,-1,0,2,0.0203601233421821,0,1,0
26,1,1,0,774,1,-1,0,3,0.30796928648045846,0,0,1
39,2,1,1,1158,9,-1,0,2,0.25940275566621707,0,1,0
59,1,0,0,347,1,-1,0,1,0.15542899657422896,1,0,0
42,2,0,0,73,2,-1,0,2,0.07650088587241131,0,1,0
47,1,0,0,111,1,-1,0,2,0.08165000831886023,0,1,0
30,2,0,1,60,3,-1,0,2,0.03315719863889156,0,1,0
50,1,1,0,75,3,-1,0,3,0.025983856539913128,0,0,1
33,2,1,0,153,1,-1,0,2,0.038282475080678134,0,1,0
33,1,0,0,98,4,-1,0,3,0.06362879632653708,0,0,1
50,1,0,0,297,2,-1,0,1,0.10877631846115872,1,0,0
34,2,1,0,174,2,160,8,2,0.10656110991531442,0,1,0
53,1,0,0,605,1,-1,0,2,0.38802332961393265,0,1,0
28,2,1,1,300,4,-1,0,3,0.028741433977358306,0,0,1
53,1,1,0,213,1,288,1,2,0.10089057479717585,0,1,0
34,1,1,0,1025,2,-1,0,2,0.4561229569453014,0,1,0
34,1,0,0,12,13,-1,0,2,0.011844759924019198,0,1,0
27,1,1,0,82,1,-1,0,2,0.022244668851266584,0,1,0
32,2,1,0,362,1,287,13,2,0.3958351044711299,0,1,0
28,2,1,0,149,2,-1,0,2,0.031819673989341296,0,1,0
46,1,1,0,155,1,-1,0,2,0.03274762947050282,0,1,0
59,0,1,0,61,1,-1,0,2,0.019381777970266596,0,1,0
23,2,1,0,111,3,-1,0,2,0.023872496663195082,0,1,0
30,1,1,0,69,5,-1,0,2,0.013053633238999272,0,1,0
47,1,0,0,460,5,-1,0,1,0.12851332160527468,1,0,0
37,1,0,0,80,1,-1,0,1,0.05116276091209665,1,0,0
44,0,1,0,420,3,-1,0,3,0.06925336583787173,0,0,1
53,1,0,0,95,6,-1,0,2,0.04121224095733638,0,1,0
37,1,0,0,115,1,-1,0,2,0.0819617864546321,0,1,0
59,1,0,0,288,2,-1,0,1,0.11432996266212235,1,0,0
42,1,0,0,121,4,-1,0,3,0.07742249281804846,0,0,1
30,2,0,1,548,1,-1,0,2,0.22871115555615237,0,1,0
40,2,0,0,1461,6,-1,0,3,0.9389624770008775,0,0,1
30,0,1,0,381,2,-1,0,3,0.06943562584168861,0,0,1
53,1,0,0,102,1,121,1,2,0.11914920924353518,0,1,0
30,0,1,0,175,5,-1,0,2,0.014492905568311175,0,1,0
30,2,0,0,309,1,-1,0,3,0.22933503092817256,0,0,1
60,1,0,0,70,4,-1,0,2,0.05418765464510822,0,1,0
36,1,0,0,221,5,-1,0,2,0.0681408974918365,0,1,0
46,2,1,1,342,3,256,3,2,0.08573041527912881,0,1,0
34,1,0,0,183,10,-1,0,2,0.03353160405611014,0,1,0
37,1,1,0,368,1,-1,0,3,0.09096755022469662,0,0,1
35,1,0,0,191,2,-1,0,2,0.13559360602909426,0,1,0
42,1,1,0,984,4,-1,0,2,0.41382009957060784,0,1,0
31,2,1,1,339,2,-1,0,2,0.03252518182471234,0,1,0
55,2,0,0,117,1,-1,0,2,0.10796862779046146,0,1,0
40,0,1,1,53,4,-1,0,2,0.005672411692917967,0,1,0
35,2,1,0,91,1,345,2,2,0.09533585236234815,0,1,0
